order_id,customer_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
4741,96746,Apparel,1910.11,11.4,Wallet,294,7,0,199.3,3,1,5.0,0
4742,57799,Apparel,1739.07,25.8,Prepaid_UPI,77,0,0,227.8,6,1,2.0,0
4743,62747,Footwear,5377.74,29.4,COD,372,8,0,555.0,2,1,5.0,0
4744,38114,Apparel,1668.83,25.6,Prepaid_UPI,161,2,1,180.9,1,1,,0
4745,38186,Apparel,511.87,21.0,Prepaid_UPI,392,5,2,330.0,4,1,3.0,0
4746,11788,Apparel,1602.51,24.0,Prepaid_Card,591,15,0,187.0,7,1,4.0,0
4747,99836,Electronics,6038.92,3.5,Prepaid_Card,2158,42,5,139.5,3,1,1.0,0
4748,55411,Home,14264.87,19.6,Prepaid_UPI,44,0,0,201.1,4,1,1.0,0
4749,30443,Beauty,1993.01,8.8,Prepaid_Card,777,14,0,438.5,4,1,2.0,0
4750,10849,Apparel,1544.64,34.4,COD,383,6,1,378.9,10,1,,1
4751,60535,Apparel,775.32,29.6,COD,860,23,5,183.4,6,1,4.0,0
4752,73695,Home,7978.62,29.5,COD,433,11,1,107.5,3,0,,0
4753,10510,Electronics,17784.02,44.0,Prepaid_UPI,488,11,0,364.2,4,1,2.0,0
4754,29267,Electronics,34093.92,15.4,COD,195,4,1,353.5,3,1,2.0,1
4755,65706,Beauty,1872.57,12.3,Prepaid_Card,620,13,1,221.5,8,1,1.0,0
4756,38497,Home,7739.95,15.0,Prepaid_Card,628,18,2,106.4,1,0,3.0,0
4757,52122,Electronics,13384.31,0.0,Prepaid_UPI,191,0,0,378.7,3,0,2.0,0
4758,20133,Beauty,1648.37,0.0,Prepaid_Card,519,13,3,244.7,6,0,5.0,0
4759,68354,Apparel,1342.65,28.7,Wallet,458,8,0,239.7,8,1,4.0,1
4760,60295,Beauty,2576.11,0.5,Wallet,463,11,1,516.9,4,1,3.0,1
4761,97112,Home,13467.89,5.0,COD,280,7,0,246.1,4,1,4.0,0
4762,20355,Home,11509.11,18.6,Prepaid_UPI,36,2,0,363.1,5,1,5.0,1
4763,84070,Beauty,1060.97,14.2,COD,119,7,0,462.1,5,1,1.0,0
4764,49514,Home,1052.3,32.4,Prepaid_UPI,1585,31,6,172.8,9,1,4.0,0
4765,94432,Electronics,46341.46,20.8,Prepaid_Card,285,9,0,128.0,5,1,1.0,0
4766,69923,Apparel,2482.83,8.8,COD,1250,27,12,277.6,4,0,,1
4767,64271,Home,2341.8,33.6,COD,292,5,1,647.0,5,1,1.0,1
4768,97272,Home,10441.43,30.2,Prepaid_Card,399,14,2,224.2,6,1,1.0,1
4769,76480,Apparel,1264.07,0.2,Prepaid_UPI,209,6,1,131.9,3,1,2.0,0
4770,56122,Footwear,1316.86,23.5,Prepaid_UPI,339,6,0,144.2,5,1,5.0,0
4771,39549,Home,14972.47,10.0,COD,991,24,2,189.3,5,0,2.0,0
4772,30490,Electronics,46728.21,9.6,COD,479,10,2,223.2,2,0,1.0,0
4773,31686,Apparel,2462.61,46.2,Prepaid_Card,515,10,4,325.9,4,0,2.0,1
4774,71705,Electronics,8050.92,21.7,Prepaid_Card,632,12,2,295.4,4,0,2.0,0
4775,31104,Apparel,1407.64,17.0,COD,72,2,0,481.0,4,0,1.0,1
4776,37596,Apparel,2275.91,21.2,COD,11,0,0,236.2,8,1,,0
4777,72488,Electronics,34082.76,32.2,Prepaid_UPI,395,9,1,313.2,5,0,2.0,0
4778,35032,Apparel,1284.39,10.2,Prepaid_Card,906,22,13,505.9,5,0,2.0,1
4779,82145,Apparel,1460.89,12.6,Prepaid_UPI,135,3,1,258.0,6,1,,1
4780,67101,Home,1059.72,29.2,Prepaid_Card,1811,46,13,46.0,4,0,3.0,0
4781,14171,Electronics,30964.34,0.0,Prepaid_Card,159,3,1,210.8,4,0,,0
4782,15257,Beauty,2600.19,33.9,Prepaid_Card,35,4,0,229.3,7,1,2.0,1
4783,71076,Beauty,157.96,0.0,COD,92,4,1,135.4,7,0,5.0,0
4784,44997,Home,2819.49,16.6,COD,1121,29,4,89.9,6,0,,0
4785,28683,Beauty,1626.27,0.0,Wallet,101,8,3,102.4,4,1,2.0,0
4786,43079,Beauty,1748.75,5.2,Prepaid_UPI,13,0,0,514.4,5,1,2.0,0
4787,21128,Electronics,17824.26,38.2,Prepaid_UPI,96,2,1,336.3,3,0,1.0,0
4788,23761,Footwear,653.64,34.6,COD,113,2,0,94.5,5,1,1.0,1
4789,84392,Apparel,1948.74,36.1,COD,433,9,0,185.3,2,1,3.0,0
4790,64552,Footwear,1836.09,0.0,COD,215,3,0,36.3,6,0,1.0,1
4791,99056,Electronics,32584.29,5.3,Wallet,1145,23,2,203.6,8,0,5.0,1
4792,79524,Apparel,1552.17,24.8,Prepaid_UPI,936,17,0,82.5,2,0,1.0,0
4793,12329,Apparel,1276.3,30.0,Prepaid_Card,248,5,0,441.6,8,0,2.0,0
4794,37647,Beauty,1832.33,8.8,Wallet,735,19,4,541.2,6,1,5.0,0
4795,83419,Electronics,35056.9,11.9,COD,847,17,6,556.2,3,1,5.0,0
4796,43617,Apparel,1580.33,4.2,Prepaid_Card,285,5,1,121.1,5,1,4.0,0
4797,50939,Apparel,1548.68,43.2,COD,23,0,0,91.6,8,1,5.0,0
4798,44151,Electronics,22367.81,13.4,COD,248,2,0,194.2,7,1,4.0,0
4799,34611,Footwear,2865.19,20.4,Wallet,15,0,0,190.8,7,0,4.0,1
4800,62447,Footwear,3200.31,21.2,Prepaid_UPI,1371,31,7,51.5,4,1,4.0,0
4801,17245,Electronics,23151.82,35.5,COD,250,9,0,145.4,3,0,3.0,0
4802,79024,Apparel,1293.9,6.7,COD,411,5,1,205.0,4,1,3.0,0
4803,18545,Apparel,802.3,36.4,Prepaid_Card,795,17,2,82.5,5,0,3.0,0
4804,23027,Electronics,36517.06,2.1,COD,598,16,1,120.7,4,0,5.0,0
4805,73969,Footwear,1231.24,36.3,Prepaid_Card,2,0,0,263.5,3,0,4.0,0
4806,11381,Footwear,5497.91,0.0,Prepaid_Card,358,11,5,259.8,2,0,2.0,0
4807,42219,Electronics,31617.46,18.5,COD,205,3,0,396.3,6,1,3.0,1
4808,76821,Home,1209.06,42.8,COD,1561,36,9,53.9,3,0,4.0,1
4809,37629,Electronics,33290.94,29.8,COD,605,12,1,238.4,6,1,2.0,0
4810,40887,Home,5741.96,25.9,Wallet,18,1,0,326.4,4,0,5.0,0
4811,95913,Home,13981.59,5.3,COD,312,11,4,524.4,4,0,1.0,1
4812,57126,Footwear,5648.42,9.7,Prepaid_Card,184,3,1,177.3,2,0,1.0,0
4813,45128,Home,12765.96,38.8,COD,376,11,1,206.2,5,1,3.0,1
4814,69698,Beauty,1768.37,26.6,Prepaid_UPI,45,1,0,175.7,4,1,1.0,0
4815,58967,Electronics,46039.71,32.5,COD,207,2,0,226.0,2,0,,0
4816,99353,Apparel,1747.09,21.0,COD,227,4,0,411.1,4,0,5.0,0
4817,33406,Apparel,2231.53,16.1,Prepaid_UPI,827,17,6,377.1,3,1,4.0,1
4818,78835,Home,2820.77,30.7,Prepaid_UPI,141,0,0,133.7,1,0,1.0,0
4819,52312,Home,13610.61,23.6,COD,166,5,1,213.8,6,0,4.0,1
4820,39359,Home,10093.07,17.6,COD,549,14,2,173.9,2,1,,0
4821,43359,Footwear,2168.01,0.2,Wallet,1156,28,1,168.6,5,0,2.0,0
4822,26589,Apparel,2495.3,33.4,COD,236,9,0,309.0,9,1,3.0,1
4823,80367,Home,10459.82,26.2,COD,500,13,0,177.9,3,0,1.0,0
4824,58451,Footwear,5496.29,11.5,Prepaid_Card,131,1,0,314.7,5,0,3.0,0
4825,73836,Electronics,1273.69,36.5,COD,185,2,1,181.6,4,0,1.0,1
4826,55004,Electronics,28064.58,23.4,Prepaid_Card,802,20,5,158.9,5,1,3.0,0
4827,89990,Apparel,1881.95,23.7,Prepaid_UPI,303,7,3,208.9,1,1,1.0,0
4828,21126,Electronics,1673.11,32.4,Prepaid_Card,120,2,1,707.2,5,0,4.0,0
4829,45850,Footwear,4694.08,29.4,Prepaid_Card,207,1,1,123.9,5,1,2.0,1
4830,51211,Beauty,2006.63,24.1,Prepaid_Card,528,10,3,144.0,9,0,4.0,0
4831,96309,Home,4484.01,17.4,Prepaid_UPI,1,1,0,70.4,1,1,3.0,0
4832,96754,Apparel,1831.23,47.8,COD,212,0,0,155.0,4,1,2.0,0
4833,65297,Footwear,1219.96,9.7,COD,1244,20,1,60.8,5,0,1.0,0
4834,58614,Footwear,5032.2,30.4,Prepaid_UPI,605,15,0,62.3,6,1,4.0,0
4835,24958,Electronics,43445.03,18.8,COD,731,14,0,277.4,4,1,,0
4836,99168,Footwear,3170.12,26.4,COD,11,1,0,337.3,7,1,,1
4837,44377,Apparel,1441.0,37.3,COD,335,12,0,583.7,5,0,1.0,1
4838,27738,Apparel,1214.42,15.6,Prepaid_UPI,921,17,0,126.7,5,1,5.0,0
4839,12252,Apparel,1092.47,28.4,COD,508,6,3,123.2,1,1,4.0,1
4840,61644,Apparel,2226.73,23.7,Prepaid_UPI,45,0,0,424.2,6,1,5.0,0
4841,21168,Beauty,1018.89,11.0,Prepaid_UPI,989,19,3,237.3,8,1,4.0,0
4842,18913,Electronics,20739.65,37.6,Prepaid_Card,391,8,2,129.8,3,1,2.0,0
4843,30489,Apparel,994.82,30.0,COD,50,2,0,343.7,4,1,3.0,0
4844,76927,Electronics,33178.93,13.9,Prepaid_UPI,1310,30,2,220.7,2,1,3.0,0
4845,68270,Electronics,40896.7,35.5,COD,2600,57,3,216.5,5,1,1.0,0
4846,36311,Electronics,9052.46,8.4,Wallet,78,4,4,499.5,4,0,4.0,1
4847,94527,Apparel,897.7,19.6,Prepaid_UPI,364,10,3,288.5,6,0,3.0,0
4848,96259,Home,2009.56,14.0,COD,225,4,0,294.0,4,0,2.0,0
4849,20724,Apparel,694.4,30.5,Prepaid_UPI,243,7,0,342.0,4,1,,0
4850,12268,Footwear,2737.85,13.3,Prepaid_Card,965,16,3,214.4,4,1,5.0,0
4851,96953,Apparel,2018.13,30.6,Prepaid_Card,317,10,5,338.6,5,1,3.0,0
4852,60799,Footwear,3478.9,28.3,Prepaid_Card,44,1,0,513.8,5,0,4.0,0
4853,82157,Footwear,793.02,14.7,Prepaid_Card,467,6,0,217.0,5,0,2.0,0
4854,73341,Apparel,1693.94,45.6,Prepaid_UPI,217,3,0,272.2,7,1,5.0,1
4855,86859,Apparel,2059.9,9.6,Prepaid_UPI,446,13,4,131.6,6,1,4.0,0
4856,48774,Beauty,1271.38,0.3,COD,196,2,0,147.7,8,1,4.0,1
4857,51551,Electronics,13005.62,32.0,Prepaid_Card,1284,29,6,196.3,2,1,5.0,0
4858,96873,Home,11577.1,0.0,Prepaid_UPI,296,9,1,205.0,3,1,,0
4859,69086,Apparel,401.4,40.9,Prepaid_UPI,115,2,0,77.0,7,1,2.0,0
4860,36969,Apparel,2103.52,21.4,Prepaid_Card,799,15,1,532.1,2,0,4.0,0
4861,50330,Home,12161.76,0.0,COD,350,7,1,350.9,8,1,,0
4862,12118,Beauty,2680.76,6.7,Prepaid_UPI,358,3,0,256.4,3,1,2.0,0
4863,99749,Apparel,542.38,0.0,COD,667,13,0,127.1,4,0,,0
4864,71593,Footwear,1092.67,25.4,COD,173,0,0,267.3,4,1,,1
4865,55099,Home,13154.92,1.4,Prepaid_Card,586,12,6,185.7,5,0,1.0,0
4866,56309,Apparel,1371.81,27.0,COD,126,0,0,307.7,8,1,2.0,1
4867,99653,Apparel,1193.53,15.7,COD,324,7,0,103.2,7,1,1.0,1
4868,64752,Apparel,1582.58,13.3,COD,46,4,0,439.3,8,0,,0
4869,26308,Electronics,3870.57,27.1,Prepaid_UPI,63,4,0,43.8,9,1,1.0,0
4870,59737,Home,9833.88,28.7,Wallet,597,9,2,203.4,4,1,4.0,0
4871,13369,Electronics,47309.07,36.0,Prepaid_Card,632,12,0,421.8,2,0,4.0,0
4872,74798,Apparel,1802.8,11.1,COD,765,19,13,755.6,5,1,3.0,1
4873,73488,Footwear,3054.94,19.6,Prepaid_UPI,21,2,1,126.3,5,0,3.0,1
4874,52611,Home,14432.77,11.1,COD,36,0,0,201.6,2,0,1.0,0
4875,80543,Home,10483.49,22.3,Wallet,391,7,0,104.3,6,1,2.0,0
4876,16144,Home,1325.93,9.1,Prepaid_Card,521,11,1,149.5,2,1,5.0,0
4877,17730,Apparel,1790.6,14.1,COD,18,0,0,249.8,4,1,4.0,0
4878,15198,Footwear,828.33,14.1,Prepaid_Card,394,10,1,90.7,6,0,3.0,0
4879,56479,Electronics,16054.26,24.1,COD,1731,41,1,489.6,5,0,,0
4880,12716,Electronics,31168.49,20.0,Prepaid_UPI,1369,29,5,169.0,5,1,3.0,0
4881,31947,Apparel,813.57,27.1,COD,253,1,0,303.3,5,1,5.0,1
4882,96788,Home,1053.74,18.5,Prepaid_UPI,256,9,3,513.4,6,0,2.0,0
4883,27311,Home,9460.33,11.9,Prepaid_UPI,273,6,3,99.8,3,0,4.0,1
4884,96082,Electronics,15007.01,22.7,Prepaid_UPI,197,6,2,321.1,5,0,2.0,0
4885,80930,Beauty,1668.95,7.2,Prepaid_UPI,16,0,0,359.8,4,0,1.0,0
4886,44958,Footwear,1936.3,28.0,COD,100,0,0,96.4,5,0,1.0,1
4887,75598,Apparel,1825.82,16.0,Prepaid_Card,76,2,0,112.3,7,1,1.0,1
4888,70439,Footwear,5426.36,22.9,Prepaid_UPI,1190,29,7,253.0,5,0,1.0,0
4889,65977,Electronics,5241.68,23.1,COD,265,2,0,485.5,7,1,3.0,0
4890,14765,Beauty,2391.01,42.4,COD,462,9,2,386.1,4,1,3.0,0
4891,15856,Apparel,685.6,25.3,COD,540,7,0,139.8,4,1,,0
4892,73628,Apparel,1058.23,21.0,COD,72,0,0,349.0,1,0,4.0,0
4893,44194,Electronics,18510.9,10.3,Prepaid_UPI,591,12,1,117.3,3,0,,0
4894,51058,Apparel,793.57,31.2,Prepaid_Card,67,2,0,499.9,4,0,3.0,0
4895,68994,Footwear,913.79,16.2,Prepaid_UPI,243,0,0,154.6,5,0,4.0,0
4896,54876,Electronics,38655.84,0.0,Wallet,109,6,0,166.6,4,1,,0
4897,42036,Apparel,2056.3,17.3,COD,207,4,0,80.9,2,0,1.0,1
4898,19132,Home,14954.08,22.7,Prepaid_UPI,457,14,2,125.4,5,1,4.0,0
4899,98298,Beauty,2813.62,8.5,COD,656,16,1,243.0,1,0,3.0,0
4900,45170,Footwear,2890.53,18.3,COD,142,5,1,155.2,1,0,5.0,1
4901,81902,Electronics,7536.01,19.0,COD,38,6,1,77.7,3,1,2.0,0
4902,26436,Apparel,373.01,19.2,COD,806,15,1,154.6,5,0,1.0,0
4903,39866,Apparel,1492.76,37.3,Prepaid_Card,12,0,0,649.6,3,1,4.0,0
4904,10583,Beauty,2602.61,1.6,Prepaid_Card,26,0,0,495.8,5,0,1.0,0
4905,15448,Footwear,1973.47,48.5,COD,376,8,0,288.2,6,1,3.0,0
4906,47164,Home,3384.65,19.5,COD,285,8,2,275.3,5,0,1.0,0
4907,39718,Beauty,1401.02,28.1,Prepaid_UPI,726,19,7,478.8,8,0,1.0,1
4908,19378,Apparel,2271.1,21.8,COD,2,0,0,294.0,5,1,,0
4909,30248,Footwear,2984.21,0.0,Prepaid_UPI,174,0,0,242.4,7,0,2.0,0
4910,26682,Apparel,1903.83,5.2,Wallet,366,8,3,321.3,6,1,5.0,1
4911,78527,Apparel,1344.43,12.7,Prepaid_UPI,135,0,0,139.1,4,1,5.0,1
4912,37692,Electronics,19274.99,33.9,Prepaid_Card,29,0,0,245.5,3,0,2.0,0
4913,39339,Electronics,22604.69,0.6,Prepaid_UPI,720,18,5,269.9,5,1,2.0,0
4914,50798,Beauty,2339.94,8.0,Prepaid_UPI,2019,46,9,204.0,2,1,5.0,0
4915,26759,Electronics,37965.9,22.3,Wallet,398,11,3,252.6,4,0,2.0,0
4916,31672,Footwear,2874.67,26.6,Wallet,400,7,0,179.7,4,1,2.0,0
4917,28436,Footwear,1971.9,26.2,Prepaid_Card,369,11,1,116.6,7,0,2.0,0
4918,95738,Home,2517.34,6.2,Prepaid_Card,214,4,1,162.0,3,1,4.0,0
4919,65323,Beauty,153.9,0.0,Prepaid_UPI,764,16,1,258.7,5,0,5.0,0
4920,92735,Electronics,6549.62,27.5,COD,1546,31,4,241.3,3,1,1.0,0
4921,87736,Electronics,9068.11,40.1,Prepaid_Card,301,0,0,259.4,6,0,1.0,0
4922,32353,Apparel,1833.37,15.2,Prepaid_UPI,176,0,0,196.9,8,1,2.0,0
4923,14073,Apparel,2108.52,4.0,Prepaid_UPI,169,4,1,66.5,3,0,4.0,0
4924,50385,Beauty,2250.3,14.0,COD,70,0,0,304.7,5,0,3.0,0
4925,42514,Electronics,36438.41,25.5,COD,120,0,0,221.0,10,0,5.0,1
4926,64665,Electronics,49721.71,16.7,COD,106,1,1,306.1,3,0,3.0,1
4927,24131,Apparel,2419.59,39.7,Prepaid_Card,573,13,4,248.3,2,0,3.0,1
4928,26774,Electronics,14173.51,32.9,Wallet,218,6,1,162.5,5,1,2.0,0
4929,28599,Footwear,1298.05,22.6,Prepaid_UPI,13,0,0,230.5,2,0,,0
4930,66548,Apparel,679.59,0.0,COD,88,1,0,696.1,5,1,3.0,1
4931,25890,Footwear,5425.84,10.3,COD,240,3,0,406.9,6,1,1.0,1
4932,47847,Home,1984.03,12.3,Prepaid_UPI,141,5,2,273.5,2,0,1.0,1
4933,33513,Footwear,2370.79,9.5,Prepaid_UPI,7,0,0,845.3,2,0,4.0,0
4934,12795,Apparel,1490.25,22.7,Prepaid_Card,692,15,5,146.6,7,0,2.0,1
4935,25889,Home,9395.03,23.0,COD,37,3,0,196.0,8,0,,0
4936,33122,Apparel,1630.83,0.0,COD,1022,25,5,241.7,4,0,,1
4937,83316,Electronics,39533.98,31.3,Prepaid_UPI,350,7,0,122.7,7,1,5.0,0
4938,26496,Footwear,3644.31,20.2,Prepaid_Card,80,0,0,612.6,8,1,1.0,0
4939,62359,Home,12840.17,25.0,COD,1983,43,5,645.6,6,0,5.0,0
4940,84051,Apparel,531.95,30.4,Wallet,462,4,1,341.3,5,1,3.0,0
4941,97033,Beauty,2598.05,9.3,Prepaid_UPI,1000,25,5,59.5,6,1,1.0,0
4942,54776,Apparel,1618.51,37.6,Wallet,1081,21,1,85.2,6,1,5.0,0
4943,13343,Home,3732.52,18.0,Prepaid_Card,111,5,0,281.8,1,1,4.0,0
4944,26205,Beauty,2936.57,41.2,Prepaid_Card,189,4,0,497.6,4,0,3.0,0
4945,59379,Home,14126.15,7.5,Wallet,293,10,0,178.3,2,0,3.0,0
4946,61204,Footwear,5151.49,40.1,Wallet,693,16,1,298.8,3,1,1.0,1
4947,98042,Home,13718.14,7.3,Wallet,182,6,0,463.9,5,1,4.0,0
4948,49259,Footwear,2601.78,55.7,Prepaid_UPI,490,9,2,140.2,4,0,1.0,1
4949,49219,Home,3803.17,6.7,Prepaid_Card,149,0,0,440.2,5,0,3.0,0
4950,48476,Footwear,1505.97,34.8,COD,21,0,0,196.7,4,0,4.0,0
4951,34971,Apparel,2228.58,14.9,COD,19,0,0,211.4,4,1,1.0,1
4952,28127,Footwear,5046.47,30.0,Wallet,187,2,2,272.3,4,0,4.0,0
4953,94219,Apparel,2459.02,19.4,COD,230,1,0,117.2,8,1,1.0,1
4954,67522,Beauty,2567.52,4.7,Prepaid_UPI,458,7,1,310.8,6,0,4.0,0
4955,87425,Apparel,1709.59,0.0,Wallet,501,12,1,154.3,3,1,5.0,0
4956,83825,Apparel,655.91,55.1,Wallet,59,2,0,129.0,4,0,,0
4957,88870,Beauty,619.82,21.0,Wallet,220,4,1,188.6,6,1,4.0,0
4958,53654,Apparel,1368.45,0.0,Prepaid_Card,181,4,1,108.9,4,0,1.0,0
4959,35926,Electronics,38621.98,24.2,Prepaid_Card,20,0,0,120.5,6,1,3.0,1
4960,23389,Footwear,1453.01,29.7,Wallet,56,8,0,366.2,4,1,5.0,0
4961,84718,Apparel,2318.36,10.0,COD,1455,33,6,296.3,5,0,5.0,0
4962,33545,Apparel,1820.15,10.1,COD,29,0,0,212.1,7,0,,0
4963,86135,Electronics,16303.15,19.7,Wallet,835,21,4,127.3,5,0,4.0,0
4964,38253,Apparel,2254.38,36.8,Prepaid_UPI,953,24,11,328.5,8,1,5.0,1
4965,22830,Apparel,1637.06,21.4,Prepaid_Card,2600,55,4,431.4,3,1,5.0,0
4966,89482,Apparel,1926.29,40.5,COD,17,0,0,866.3,3,1,3.0,1
4967,41763,Electronics,19886.67,35.8,Prepaid_Card,142,0,0,453.2,5,1,2.0,0
4968,66144,Electronics,20283.98,16.8,Wallet,120,0,0,179.2,4,0,5.0,0
4969,46701,Apparel,377.13,0.0,Prepaid_Card,597,13,0,114.1,5,0,3.0,0
4970,93393,Home,8299.58,16.8,Prepaid_Card,518,6,0,221.3,5,0,3.0,0
4971,27062,Home,11531.55,27.4,Prepaid_Card,351,6,2,430.3,2,1,1.0,1
4972,38974,Apparel,2432.97,20.8,Prepaid_UPI,328,6,0,178.8,1,1,2.0,0
4973,79809,Electronics,44719.11,28.9,Wallet,110,3,0,74.3,6,0,1.0,0
4974,88561,Beauty,397.92,32.1,Prepaid_Card,1056,25,6,300.2,2,0,5.0,0
4975,62375,Home,14717.54,27.4,Prepaid_Card,507,12,1,186.6,3,1,4.0,0
4976,81249,Electronics,8324.55,16.1,COD,28,5,2,125.3,4,0,3.0,1
4977,65382,Electronics,3014.6,27.3,Prepaid_Card,69,4,1,460.9,4,1,3.0,0
4978,95399,Apparel,1960.2,51.3,COD,223,5,1,131.2,6,0,2.0,0
4979,96446,Footwear,5482.38,0.0,Prepaid_Card,1628,33,4,175.3,6,0,4.0,0
4980,31759,Beauty,2856.88,26.8,Prepaid_Card,1672,35,2,159.2,5,1,5.0,0
4981,41186,Beauty,2501.18,45.6,COD,98,0,0,77.3,6,0,4.0,0
4982,95244,Apparel,790.55,3.6,COD,1472,33,1,208.4,2,0,3.0,1
4983,35877,Electronics,8546.14,34.0,COD,118,3,0,70.7,3,1,,0
4984,69349,Apparel,476.78,35.9,COD,247,8,1,110.6,12,1,2.0,0
4985,99571,Electronics,29516.48,0.0,Prepaid_UPI,792,18,0,125.1,5,1,2.0,0
4986,76106,Electronics,24873.84,30.0,COD,300,9,0,91.2,6,0,4.0,0
4987,68708,Home,2084.61,16.2,COD,144,6,0,287.2,2,0,4.0,0
4988,26729,Apparel,1349.38,19.2,Wallet,1977,40,5,249.8,6,1,2.0,0
4989,29272,Beauty,1766.87,15.5,COD,294,4,0,306.2,4,0,1.0,1
4990,29444,Apparel,1904.35,38.4,Prepaid_UPI,827,18,1,80.4,3,0,2.0,0
4991,16970,Apparel,1240.52,18.4,Prepaid_Card,282,4,3,383.8,8,1,2.0,1
4992,99487,Beauty,1057.3,13.5,Prepaid_UPI,287,5,1,393.5,8,1,5.0,0
4993,85077,Footwear,4161.24,13.8,Prepaid_Card,186,5,0,418.8,4,1,4.0,0
4994,80557,Electronics,34526.96,15.2,COD,270,5,0,232.4,5,1,4.0,1
4995,79522,Home,4421.21,4.9,Prepaid_UPI,22,0,0,222.3,4,0,5.0,0
4996,90013,Apparel,392.62,13.4,Prepaid_UPI,60,0,0,305.0,2,1,2.0,1
4997,73752,Apparel,2383.23,21.6,COD,233,6,0,450.1,5,0,1.0,0
4998,33597,Electronics,38009.03,25.7,Prepaid_UPI,332,8,4,220.5,5,1,1.0,1
4999,31062,Electronics,10854.11,36.9,Prepaid_Card,170,1,0,194.7,7,1,2.0,0
5000,54555,Home,8702.15,23.4,Wallet,863,15,2,261.6,6,0,,0
5001,27754,Apparel,1629.14,13.4,Prepaid_UPI,1865,45,15,222.0,3,0,2.0,0
5002,57661,Home,2326.84,5.8,COD,939,26,2,66.6,1,1,3.0,0
5003,75853,Footwear,1554.11,24.1,Prepaid_UPI,60,2,0,200.7,4,1,2.0,1
5004,33974,Apparel,2406.92,18.4,Wallet,154,2,0,237.0,2,1,2.0,0
5005,29683,Apparel,1442.22,18.8,Prepaid_UPI,498,14,3,284.8,4,0,2.0,1
5006,23006,Electronics,10380.67,23.7,COD,51,2,1,290.4,5,0,,0
5007,59485,Footwear,4886.66,27.3,Prepaid_UPI,232,4,0,252.3,5,0,2.0,0
5008,26734,Home,7323.31,23.8,Prepaid_Card,126,5,2,351.0,4,1,2.0,0
5009,92418,Footwear,4011.27,17.6,COD,1120,22,8,592.9,5,0,,1
5010,38691,Electronics,15577.58,8.8,Prepaid_UPI,16,0,0,216.2,7,1,1.0,0
5011,81359,Apparel,474.49,11.4,Prepaid_Card,865,20,1,288.2,5,0,2.0,0
5012,47979,Home,2891.69,31.9,Prepaid_UPI,278,6,1,481.7,5,1,1.0,0
5013,86275,Apparel,2442.03,14.1,Prepaid_UPI,212,6,1,214.1,3,0,4.0,0
5014,11684,Footwear,3929.74,1.2,COD,763,20,4,242.2,5,0,,1
5015,30048,Apparel,2136.83,36.2,Wallet,47,0,0,64.2,8,1,5.0,0
5016,52936,Apparel,396.27,6.8,Prepaid_Card,6,0,0,194.1,4,0,2.0,1
5017,58504,Home,11599.21,20.5,Prepaid_Card,156,9,0,268.7,4,1,2.0,0
5018,57591,Electronics,24762.65,26.9,Prepaid_Card,132,1,0,258.3,7,0,1.0,0
5019,71913,Home,10146.96,20.0,COD,15,0,0,224.1,4,1,3.0,1
5020,52767,Electronics,18552.05,0.0,Prepaid_UPI,265,0,0,179.1,6,0,4.0,1
5021,79929,Beauty,1919.48,25.5,Prepaid_Card,235,5,0,265.5,5,0,2.0,0
5022,63322,Footwear,695.91,38.6,Wallet,14,2,0,438.3,6,0,4.0,0
5023,91583,Beauty,279.93,31.0,Wallet,144,4,2,184.0,6,1,5.0,0
5024,18065,Home,12083.13,0.0,Prepaid_UPI,74,0,0,115.8,7,1,1.0,0
5025,72449,Home,2304.75,49.8,COD,468,10,1,421.7,7,1,4.0,0
5026,89329,Home,702.77,1.4,Prepaid_UPI,11,0,0,276.1,8,0,5.0,1
5027,15975,Electronics,45710.37,4.9,COD,333,7,2,106.3,4,0,,1
5028,31035,Electronics,14011.06,30.9,Prepaid_UPI,211,1,0,326.6,2,0,4.0,0
5029,31501,Home,8944.54,26.3,Prepaid_Card,488,11,0,354.0,4,1,3.0,1
5030,49384,Apparel,2153.67,21.1,Wallet,13,0,0,96.2,10,1,,0
5031,56366,Apparel,1953.7,12.0,COD,319,1,0,306.7,4,1,5.0,0
5032,87075,Beauty,282.89,38.6,COD,144,5,2,390.7,1,1,2.0,0
5033,44528,Apparel,1556.04,19.4,Wallet,968,21,0,134.1,10,1,5.0,0
5034,74409,Home,8356.07,0.0,Prepaid_Card,108,4,0,179.1,5,1,1.0,0
5035,85513,Home,5576.16,37.3,Prepaid_UPI,497,9,2,22.3,3,0,2.0,0
5036,74986,Apparel,1970.16,23.1,Wallet,580,14,1,423.0,2,0,3.0,0
5037,92630,Beauty,2897.42,35.6,Prepaid_Card,157,6,2,376.3,5,1,3.0,0
5038,82047,Apparel,666.45,28.0,Prepaid_Card,236,10,5,203.1,6,0,3.0,0
5039,43496,Beauty,563.89,53.5,Prepaid_Card,1608,38,6,310.4,6,0,2.0,0
5040,97029,Footwear,4541.05,15.7,Prepaid_UPI,288,7,1,182.3,6,1,3.0,0
5041,95110,Apparel,1327.0,20.2,Wallet,363,3,1,428.8,2,0,5.0,0
5042,13701,Apparel,2059.72,30.1,COD,478,10,1,100.5,2,1,1.0,0
5043,96772,Electronics,7912.8,15.7,Prepaid_UPI,277,1,0,95.8,5,1,5.0,0
